load_scenario,load_scenario_idx,load,p_mw,q_mvar
173,22511,3,39.53993189480112,-3.2260613889063676
173,22511,4,5.496345174044828,1.1571252997989112
173,22511,5,10.069807043446607,6.743174359450854
173,22511,6,0.024093800063644366,0.0
173,22511,7,0.024093800063644366,0.0
173,22511,8,26.279015337313687,14.787513715234143
173,22511,9,7.2655512038070675,4.68224410912011
173,22511,10,3.1469174382759313,1.6184146825419077
173,22511,11,5.546750784672032,1.4548854517172543
173,22511,12,12.614843902140121,5.419710713512052
173,22511,13,13.421933972483295,4.504004688752784
174,22512,0,0.016363175629701132,0.0
174,22512,1,19.641476327687634,11.495241906066035
174,22512,2,76.9073899327901,15.5121062497135
174,22512,3,38.93747317048303,-3.1769068067967328
174,22512,4,5.373449785297225,1.1312525863783633
174,22512,5,10.047086907370412,6.727959982614116
174,22512,6,0.016363175629701132,0.0
174,22512,7,0.016363175629701132,0.0
174,22512,8,25.536974578142424,14.369958576175058
174,22512,9,7.199427125622701,4.639630814290184
174,22512,10,3.134166053066859,1.6118568272915277
174,22512,11,5.483154851619236,1.43820455124439
174,22512,12,12.37228390241187,5.315499750665841
174,22512,13,13.162626075292525,4.416988615869975
175,22513,0,0.016363175629701132,0.0
175,22513,1,19.056387081822912,11.152816402725852
175,22513,2,75.24822797988136,15.177455749657598
175,22513,3,36.16129372228738,-2.950398441776586
175,22513,4,5.069680064745106,1.0673010662621276
175,22513,5,9.4518683224416,6.329376108777858
175,22513,6,0.016363175629701132,0.0
175,22513,7,0.016363175629701132,0.0
175,22513,8,24.799141102510276,13.954770925480359
175,22513,9,6.946495106085885,4.47663017947757
175,22513,10,3.0289262291709083,1.5577334892878958
175,22513,11,5.193684269597846,1.3622778412059924
175,22513,12,12.107982261660815,5.2019479346394615
175,22513,13,12.517184072452885,4.200397339749291
176,22514,0,0.016363175629701132,0.0
176,22514,1,18.702457126170195,10.945677672919883
176,22514,2,72.41437825105591,14.605872471019769
176,22514,3,35.51981769854742,-2.8980604398396435
176,22514,4,4.887810907276168,1.0290128225844566
176,22514,5,9.140643666389721,6.120966740885975
176,22514,6,0.016363175629701132,0.0
176,22514,7,0.016363175629701132,0.0
176,22514,8,24.050847153448366,13.53369704227942
176,22514,9,6.45298866706249,4.158592696551382
176,22514,10,2.8506103906023093,1.4660282008811878
176,22514,11,5.01528922987888,1.3154856996403619
176,22514,12,11.511177352172545,4.945542862414872
176,22514,13,12.087772644759248,4.056299545221225
177,22515,0,0.0009567013891693676,0.0
177,22515,1,17.646947836416366,10.327937213017874
177,22515,2,71.09583157816624,14.339923566721428
177,22515,3,33.08589232800553,-2.699476570695012
177,22515,4,4.403069889025157,0.9269620819000332
177,22515,5,8.720894316417304,5.839884586886588
177,22515,6,0.0009567013891693676,0.0
177,22515,7,0.0009567013891693676,0.0
177,22515,8,22.698842065615835,12.772907738617725
177,22515,9,5.953281037034551,3.836558890533377
177,22515,10,2.7257952992053927,1.4018375824484879
177,22515,11,4.754208929374526,1.247005620819548
177,22515,12,10.883899985130022,4.6760459195373425
177,22515,13,11.517821551480779,3.86504078908751
178,22516,0,-0.01683246914137193,-0.0
178,22516,1,16.905041793220494,9.893734137046096
178,22516,2,66.77895733326672,13.469216447261863
178,22516,3,29.740526040622562,-2.4265282752809205
178,22516,4,3.886055882394963,0.8181170278726239
178,22516,5,7.934112170478345,5.313021542731035
178,22516,6,-0.01683246914137193,-0.0
178,22516,7,-0.01683246914137193,-0.0
178,22516,8,21.267099184107835,11.967249032413223
178,22516,9,5.350360059273437,3.4480098159762145
178,22516,10,2.4628474799872464,1.2666072754220126
178,22516,11,4.275185938100939,1.1213602460592627
178,22516,12,10.260594426243806,4.408255383126969
178,22516,13,10.584827003824309,3.551955370410842
179,22517,0,-0.01683246914137193,-0.0
179,22517,1,16.19145941375163,9.476107583163397
179,22517,2,62.88254497111879,12.683315864663024
179,22517,3,27.05647307445463,-2.2075365060747503
179,22517,4,3.48102453030808,0.7328472695385432
179,22517,5,7.119816275847116,4.76773411329048
179,22517,6,-0.01683246914137193,-0.0
179,22517,7,-0.01683246914137193,-0.0
179,22517,8,19.886911070105022,11.190600805550623
179,22517,9,4.822326729974905,3.1077216704282717
179,22517,10,2.402223810666211,1.2354293883426228
179,22517,11,3.866586833259209,1.0141867103630713
179,22517,12,9.404325871566602,4.0403770411175035
179,22517,13,9.996717520166536,3.3546031946867574
180,22518,0,0.0037183788846739674,0.0
180,22518,1,15.534418883569238,9.091572341996743
180,22518,2,58.43953808297513,11.787167978519399
180,22518,3,25.087443652613175,-2.0468834779328744
180,22518,4,3.0046107358105987,0.632549628591705
180,22518,5,6.50687394692217,4.3572816608853815
180,22518,6,0.0037183788846739674,0.0
180,22518,7,0.0037183788846739674,0.0
180,22518,8,18.79862286686663,10.578208121694443
180,22518,9,4.332997226386282,2.792375990337826
180,22518,10,2.228788835513681,1.146234258264179
180,22518,11,3.6507888652300524,0.9575839646505055
180,22518,12,9.042127150427662,3.8847657387022547
180,22518,13,9.23846062616295,3.100154572537903
181,22519,0,0.01084722261536264,0.0
181,22519,1,15.126242061496521,8.8526854461293
181,22519,2,53.87355179364867,10.866215329929137
181,22519,3,23.35186813375136,-1.9052779439671612
181,22519,4,2.7489553440075447,0.5787274408436937
181,22519,5,6.102046334243122,4.086191741680662
181,22519,6,0.01084722261536264,0.0
181,22519,7,0.01084722261536264,0.0
181,22519,8,18.211076164747535,10.247588621518952
181,22519,9,3.972460636456929,2.5600301879389096
181,22519,10,2.12888583679666,1.094855573209711
181,22519,11,3.4828909387253706,0.913545164255835
181,22519,12,9.04996811057634,3.8881344475068724
181,22519,13,9.010792917739627,3.0237560126643044
182,22520,0,0.01084722261536264,0.0
182,22520,1,14.734307026731523,8.62330411241891
182,22520,2,50.885735028509956,10.263577128892665
182,22520,3,22.768241518476593,-1.8576598728464166
182,22520,4,2.522702824129956,0.5310953313957802
182,22520,5,5.901138182482945,3.9516550329126865
182,22520,6,0.01084722261536264,0.0
182,22520,7,0.01084722261536264,0.0
182,22520,8,17.61527699883927,9.912325362058708
182,22520,9,3.762667151902318,2.424829942337049
182,22520,10,2.0912934178837226,1.0755223291973433
182,22520,11,3.4971027339313965,0.9172728482443008
182,22520,12,8.836463598755968,3.7964065831692304
182,22520,13,8.64353177079282,2.9005140170445705
183,22521,0,0.015828752914140765,0.0
183,22521,1,14.757727621112453,8.637011096227104
183,22521,2,49.31781872240522,9.947330740187889
183,22521,3,22.79899673153963,-1.860169189393401
183,22521,4,2.5346155653823397,0.5336032769225979
183,22521,5,5.930753491138834,3.9714867128161835
183,22521,6,0.015828752914140765,0.0
183,22521,7,0.015828752914140765,0.0
183,22521,8,17.756326105468403,9.9916953678229
183,22521,9,3.7761709480398764,2.433532388736809
183,22521,10,2.031682338971116,1.0448652028994312
183,22521,11,3.5237605828088645,0.9242650709006858
183,22521,12,8.864371919067093,3.8083968244880846
183,22521,13,8.551579050167417,2.8696573993850394
184,22522,0,0.01794423784637189,0.0
184,22522,1,14.963330846674287,8.757341094597393
184,22522,2,51.3979843827578,10.366897062339682
184,22522,3,23.407998803233824,-1.9098576429416718
184,22522,4,2.484584124675795,0.5230703420370095
184,22522,5,6.201274642786691,4.152639269723231
184,22522,6,0.01794423784637189,0.0
184,22522,7,0.01794423784637189,0.0
184,22522,8,17.874714800720596,10.058314091252946
184,22522,9,3.760861439693719,2.423666261135952
184,22522,10,2.072865456766576,1.066045092051382
184,22522,11,3.632274671084703,0.9527277825795943
184,22522,12,9.186296467797241,3.9467051491277036
184,22522,13,8.719391160005085,2.9259701879211693
185,22523,0,0.06207186196107983,0.0
185,22523,1,15.51795022567659,9.081934003045745
185,22523,2,52.44968979670101,10.579024481287888
185,22523,3,24.34873230254799,-1.9866120497894806
185,22523,4,2.7463653923707803,0.5781821878675327
185,22523,5,6.481281612586319,4.340143936999767
185,22523,6,0.06207186196107983,0.0
185,22523,7,0.06207186196107983,0.0
185,22523,8,18.510156733079334,10.415884805732778
185,22523,9,4.1382897104824,2.666897813421991
185,22523,10,2.1656418323459095,1.1137586566350393
185,22523,11,3.759725976472571,0.9861576331731333
185,22523,12,9.297500087427231,3.9944815190428105
185,22523,13,8.798031240540425,2.952359476691418
186,22524,0,0.004277228123243049,0.0
186,22524,1,15.920874975203247,9.317747105303283
186,22524,2,55.46191828089674,11.186586489777474
186,22524,3,25.60521488145669,-2.089128410830148
186,22524,4,2.922256343382351,0.6152118617647055
186,22524,5,6.841040809915926,4.5810541137829865
186,22524,6,0.004277228123243049,0.0
186,22524,7,0.004277228123243049,0.0
186,22524,8,19.05836118900075,10.72436595720042
186,22524,9,4.350498089925535,2.803654324618678
186,22524,10,2.1818780681711267,1.1221087207737224
186,22524,11,4.017858809867009,1.0538646058667567
186,22524,12,9.72158542280811,4.1766811446138545
186,22524,13,9.239705985606468,3.1005724783914324
187,22525,0,0.022053815293446632,0.0
187,22525,1,16.21354469154133,9.489033068321424
187,22525,2,57.789043490860685,11.655964186054701
187,22525,3,26.454618351432803,-2.1584312044056055
187,22525,4,2.9620945220169075,0.6235988467404017
187,22525,5,7.241227938371257,4.84903656587361
187,22525,6,0.022053815293446632,0.0
187,22525,7,0.022053815293446632,0.0
187,22525,8,19.65180726652568,11.058305105909366
187,22525,9,4.5490631459708855,2.9316184718479037
187,22525,10,2.282230366872005,1.173718474391317
187,22525,11,4.066842870874776,1.0667128841638758
187,22525,12,10.262266856609994,4.408973908765775
187,22525,13,9.843632706947593,3.3032324519958367
188,22526,0,0.03737590699994264,0.0
188,22526,1,16.604113691511913,9.717614925447064
188,22526,2,62.83599542023772,12.673926889432236
188,22526,3,28.27407455031218,-2.3068805595442994
188,22526,4,3.1751685626315753,0.6684565395013843
188,22526,5,7.655904251108312,5.126721596724317
188,22526,6,0.03737590699994264,0.0
188,22526,7,0.03737590699994264,0.0
188,22526,8,20.50001013588595,11.535598923922263
188,22526,9,4.891812785962697,3.15250157317596
188,22526,10,2.436089334325902,1.252845943367607
188,22526,11,4.449168289428201,1.1669949611614954
188,22526,12,10.627421493521284,4.565855160179515
188,22526,13,10.27395175576801,3.447634817371816
189,22527,0,0.03737590699994264,0.0
189,22527,1,17.424265289886627,10.197611483021205
189,22527,2,72.90006043064048,14.703833844821327
189,22527,3,30.82700298016985,-2.5151738833192976
189,22527,4,3.386447623903816,0.7129363418744876
189,22527,5,8.30602374805502,5.562069474143987
189,22527,6,0.03737590699994264,0.0
189,22527,7,0.03737590699994264,0.0
189,22527,8,22.53513106721443,12.680785617483375
189,22527,9,5.284946200750537,3.4058542182614566
189,22527,10,2.5707534958796607,1.3221017978809686
189,22527,11,4.732491159726485,1.24130915664957
189,22527,12,11.17581247925478,4.801460176272424
189,22527,13,11.358095222170144,3.811441349721525
190,22528,0,0.03737590699994264,0.0
190,22528,1,18.58144368999089,10.874854141146743
190,22528,2,78.73986472823634,15.881713692531745
190,22528,3,32.62592017418585,-2.661947461910561
190,22528,4,3.8399737663405933,0.8084155297559145
190,22528,5,9.039644111091421,6.053333110105863
190,22528,6,0.03737590699994264,0.0
190,22528,7,0.03737590699994264,0.0
190,22528,8,24.184128625760202,13.608696108054893
190,22528,9,5.7964294504130525,3.7354767569328557
190,22528,10,2.78717100935608,1.4334022333831271
190,22528,11,5.077020975107385,1.331677632815052
190,22528,12,11.854362598491374,5.092985412685183
190,22528,13,12.19040734296626,4.090740719116195
191,22529,0,0.03737590699994264,0.0
191,22529,1,19.16027752537196,11.213618643881286
191,22529,2,80.71956780043564,16.281016859960477
191,22529,3,34.39673650397261,-2.80642829216513
191,22529,4,4.278900249993847,0.9008211052618627
191,22529,5,9.731504002152118,6.516632144298294
191,22529,6,0.03737590699994264,0.0
191,22529,7,0.03737590699994264,0.0
191,22529,8,25.505086862648906,14.352014980338028
191,22529,9,6.079445508778374,3.9178648834349517
191,22529,10,3.009530829703018,1.5477587124186951
191,22529,11,5.538166712328059,1.4526338917581796
191,22529,12,12.490168338003432,5.366146397068142
191,22529,13,13.069161685981735,4.3856247268395085
192,22530,0,0.03737590699994264,0.0
192,22530,1,19.77247947158051,11.571911948805184
192,22530,2,83.35820667894365,16.813226400211562
192,22530,3,36.53140143814962,-2.9805955148281074
192,22530,4,4.639020848834357,0.9766359681756541
192,22530,5,9.993503026748257,6.692077919697494
192,22530,6,0.03737590699994264,0.0
192,22530,7,0.03737590699994264,0.0
192,22530,8,26.7065224214596,15.028077023600995
192,22530,9,6.482130249211512,4.17737282726964
192,22530,10,3.1561447423925104,1.623160153230434
192,22530,11,5.740519359835348,1.5057099960223865
192,22530,12,12.667551527511634,5.442355471079073
192,22530,13,13.670143715954193,4.587296548977918
193,22531,0,0.02929961025551897,0.0
193,22531,1,19.87182288086129,11.630053022439558
193,22531,2,83.03947756354185,16.748939211330097
193,22531,3,37.64188742922309,-3.0712000203759424
193,22531,4,5.014003506531335,1.0555796855855442
193,22531,5,10.157911106302542,6.802172615827596
193,22531,6,0.02929961025551897,0.0
193,22531,7,0.02929961025551897,0.0
193,22531,8,27.06782326548011,15.23138529515152
193,22531,9,6.77258288848757,4.364553417025322
193,22531,10,3.169992360346381,1.630281785320996
193,22531,11,5.741202192183138,1.50588909958902
193,22531,12,12.917868243641593,5.549898949120092
193,22531,13,14.023105493058502,4.70574009834178
194,22532,0,0.02929961025551897,0.0
194,22532,1,20.148653107323657,11.792068869263154
194,22532,2,82.4533179918507,16.630711696870097
194,22532,3,38.98093757748813,-3.1804530659456844
194,22532,4,5.295168330531538,1.1147722801119027
194,22532,5,10.396816796411267,6.962154104739688
194,22532,6,0.02929961025551897,0.0
194,22532,7,0.02929961025551897,0.0
194,22532,8,27.57258329973344,15.515419755104242
194,22532,9,7.091546091401547,4.570107481125441
194,22532,10,3.192407026097884,1.6418093277074834
194,22532,11,5.724851225719539,1.5016003215002072
194,22532,12,13.00969494561419,5.589350421078689
194,22532,13,14.180853088955882,4.758675533206672
195,22533,0,0.02929961025551897,0.0
195,22533,1,20.065380869788353,11.743333504438345
195,22533,2,81.6691585050329,16.472547893796442
195,22533,3,40.214172028072305,-3.2810726131690795
195,22533,4,5.400519924275202,1.1369515630053058
195,22533,5,10.38187562892914,6.952148858657908
195,22533,6,0.02929961025551897,0.0
195,22533,7,0.02929961025551897,0.0
195,22533,8,27.509577674320063,15.479965742159765
195,22533,9,7.336909219694654,4.7282303860254435
195,22533,10,3.192407026097884,1.6418093277074834
195,22533,11,5.706741179500361,1.4968501454427179
195,22533,12,12.848032814354985,5.519895579500661
195,22533,13,14.117574330603386,4.737441050538049
196,22534,0,0.02929961025551897,0.0
196,22534,1,20.00289856412553,11.706765519096509
196,22534,2,82.51924295686263,16.64400866433535
196,22534,3,39.93199091267534,-3.258049467770582
196,22534,4,5.458183173027149,1.1490911943215052
196,22534,5,10.349312205490376,6.93034299474802
196,22534,6,0.02929961025551897,0.0
196,22534,7,0.02929961025551897,0.0
196,22534,8,27.066887655629046,15.23085881638787
196,22534,9,7.381084031410633,4.7566985980201855
196,22534,10,3.186355169972652,1.638696944557364
196,22534,11,5.614299373266503,1.4726031142994107
196,22534,12,12.820218406622859,5.507945685808339
196,22534,13,14.099663397556625,4.731430670321015
197,22535,0,0.016363175629701132,0.0
197,22535,1,19.67600950964294,11.515452570159695
197,22535,2,80.56237942387568,16.249312198021634
197,22535,3,39.29154228329715,-3.205795290896629
197,22535,4,5.499505818082835,1.157790698543755
197,22535,5,9.890549719707963,6.623135973018726
197,22535,6,0.016363175629701132,0.0
197,22535,7,0.016363175629701132,0.0
197,22535,8,26.27262150986631,14.783915832670534
197,22535,9,7.294024942611056,4.700593851904903
197,22535,10,3.1244783460014185,1.606874577943587
197,22535,11,5.2872978087385345,1.3868322121281402
197,22535,12,12.638217493969197,5.429752701112692
197,22535,13,13.512356889580465,4.534347949523646
198,22536,0,0.016363175629701132,0.0
198,22536,1,19.37929091206648,11.341796985402963
198,22536,2,79.33278082423169,16.001303987902357
198,22536,3,38.59910513058091,-3.1492993725787772
198,22536,4,5.365679560288098,1.1296167495343366
198,22536,5,9.552023948309243,6.396444608242797
198,22536,6,0.016363175629701132,0.0
198,22536,7,0.016363175629701132,0.0
198,22536,8,25.658513554665284,14.43835000025233
198,22536,9,7.244631552293449,4.668762555922444
198,22536,10,2.951024865907214,1.5176699310379957
198,22536,11,5.140630971915853,1.3483622221418632
198,22536,12,12.207948547278365,5.2448964129047795
198,22536,13,12.965861550072106,4.350960251702049
199,22537,0,0.016363175629701132,0.0
199,22537,1,18.75118359838985,10.974195009195904
199,22537,2,77.22669344158146,15.576509292887978
199,22537,3,36.32847180656093,-2.9640384946775655
199,22537,4,5.08211982673638,1.0699199635234486
199,22537,5,9.204061697559492,6.163434172472875
199,22537,6,0.016363175629701132,0.0
199,22537,7,0.016363175629701132,0.0
199,22537,8,23.928698254047912,13.464962407362554
199,22537,9,6.954126544032453,4.481548217265359
199,22537,10,2.874206411830313,1.4781632975127326
199,22537,11,4.6584536282844295,1.221889476271326
199,22537,12,11.658971510042036,5.0090396117217635
199,22537,13,12.332421667353136,4.138396532668838
200,22538,0,0.016363175629701132,0.0
200,22538,1,18.218431508964322,10.662400007550549
200,22538,2,74.73693496101924,15.074328707636576
200,22538,3,35.420767407542755,-2.889978930740936
200,22538,4,4.864509854818456,1.024107337856517
200,22538,5,8.63533519192751,5.7825905303086005
200,22538,6,0.016363175629701132,0.0
200,22538,7,0.016363175629701132,0.0
200,22538,8,23.198140921482185,13.05386912869845
200,22538,9,6.47002468646688,4.169571464611989
200,22538,10,2.7717112408835254,1.4254514953115276
200,22538,11,4.407962595603898,1.156186910322334
200,22538,12,11.46306468886823,4.924872236698943
200,22538,13,11.904398110285088,3.9947644665386206
201,22539,0,0.0009567013891693676,0.0
201,22539,1,17.483623221197124,10.232350917474815
201,22539,2,67.25357207733461,13.564945535768127
201,22539,3,32.878258000045506,-2.6825356945643826
201,22539,4,4.466203568634923,0.9402533828705102
201,22539,5,8.143875491978026,5.453488052663857
201,22539,6,0.0009567013891693676,0.0
201,22539,7,0.0009567013891693676,0.0
201,22539,8,22.071302483549786,12.419783770404287
201,22539,9,5.896027857790111,3.7996623972425154
201,22539,10,2.5082600872518332,1.2899623305866572
201,22539,11,4.0425492133456435,1.0603407772709885
201,22539,12,10.807139729094686,4.6430674391666065
201,22539,13,11.015716236160072,3.696549072536937
202,22540,0,-0.01683246914137193,-0.0
202,22540,1,16.826566036567225,9.847805929235196
202,22540,2,60.02447005304842,12.10684640135796
202,22540,3,29.638670400460047,-2.418217877861803
202,22540,4,3.8810258691489974,0.8170580777155785
202,22540,5,7.15721217227947,4.79277600822286
202,22540,6,-0.01683246914137193,-0.0
202,22540,7,-0.01683246914137193,-0.0
202,22540,8,20.172214339261313,11.351144340058909
202,22540,9,5.401941843993472,3.4812514105735706
202,22540,10,2.4029084935081677,1.2357815109470578
202,22540,11,3.7512810612899905,0.9839425734531123
202,22540,12,10.260594426243806,4.408255383126969
202,22540,13,10.114751013063286,3.394211749350096
203,22541,0,-0.01683246914137193,-0.0
203,22541,1,16.143033461784768,9.44776612740399
203,22541,2,54.28228006298329,10.948655214402148
203,22541,3,27.200294961544273,-2.2192709278247422
203,22541,4,3.3097331675991253,0.6967859300208685
203,22541,5,6.683098912130965,4.4752894500877
203,22541,6,-0.01683246914137193,-0.0
203,22541,7,-0.01683246914137193,-0.0
203,22541,8,18.864282100916135,10.615155351701961
203,22541,9,4.71076228711344,3.035824585028661
203,22541,10,2.2892156122553002,1.177310886302726
203,22541,11,3.4307739910921082,0.8998751452044874
203,22541,12,9.84221876748542,4.228508803808551
203,22541,13,9.45396907281402,3.1724728432261813
204,22542,0,0.0037183788846739674,0.0
204,22542,1,15.57488104883706,9.11525296406593
204,22542,2,50.83737051294945,10.253822077983434
204,22542,3,25.0541673262964,-2.0441684638610034
204,22542,4,2.9351002532997956,0.617915842799957
204,22542,5,6.129479540176752,4.104562192082647
204,22542,6,0.0037183788846739674,0.0
204,22542,7,0.0037183788846739674,0.0
204,22542,8,18.083827303421586,10.175984177518588
204,22542,9,4.324499757169346,2.786899843509134
204,22542,10,2.1713376533933246,1.1166879360308528
204,22542,11,3.433305837212015,0.9005392359900368
204,22542,12,9.219880531294063,3.961133857889301
204,22542,13,9.087811780334864,3.0496012685687464
205,22543,0,0.01084722261536264,0.0
205,22543,1,15.15271856194558,8.868180909525755
205,22543,2,50.7407747174085,10.234338849583454
205,22543,3,24.0870946332004,-1.9652650432945935
205,22543,4,2.7351861870063736,0.5758286709487103
205,22543,5,5.966090527760482,3.995149906982466
205,22543,6,0.01084722261536264,0.0
205,22543,7,0.01084722261536264,0.0
205,22543,8,17.497817991856806,9.846229785248237
205,22543,9,3.976749711838247,2.5627942587402033
205,22543,10,2.0912934178837226,1.0755223291973433
205,22543,11,3.2554407790226074,0.853886105973143
205,22543,12,9.186598514707724,3.946834917429985
205,22543,13,8.624786264876539,2.8942235788176305
206,22544,0,0.01084722261536264,0.0
206,22544,1,15.019454114180082,8.790187430879588
206,22544,2,48.9328952100407,9.869692239817125
206,22544,3,23.174293233047408,-1.8907896152486379
206,22544,4,2.5727142794994924,0.5416240588419985
206,22544,5,5.808452111018983,3.8895884672002126
206,22544,6,0.01084722261536264,0.0
206,22544,7,0.01084722261536264,0.0
206,22544,8,17.449471981237977,9.819024911476285
206,22544,9,3.76131962204958,2.423961534209729
206,22544,10,2.044162811834074,1.051283731800381
206,22544,11,3.2739420197087847,0.858738890415419
206,22544,12,8.86072806473961,3.8068313167029433
206,22544,13,8.487234037075638,2.84806511311263
207,22545,0,0.015828752914140765,0.0
207,22545,1,14.900711604443071,8.720692966655623
207,22545,2,48.78445300911376,9.839751668504897
207,22545,3,23.271744697091393,-1.8987406761225196
207,22545,4,2.4531656945031415,0.5164559356848719
207,22545,5,5.633298026784891,3.772297785793454
207,22545,6,0.015828752914140765,0.0
207,22545,7,0.015828752914140765,0.0
207,22545,8,17.228935267744813,9.694926286256404
207,22545,9,3.855274022215913,2.4845099254280325
207,22545,10,2.04057507374222,1.0494386093531418
207,22545,11,3.189627583858372,0.8366236285530156
207,22545,12,9.063359119094391,3.89388762153685
207,22545,13,8.294646632339406,2.7834384672279886
208,22546,0,0.01794423784637189,0.0
208,22546,1,15.178040724132982,8.883000792464925
208,22546,2,50.26588758059916,10.138554819866073
208,22546,3,23.319488927006965,-1.9026361258436646
208,22546,4,2.5122008996308365,0.5288843999222814
208,22546,5,5.960680423012521,3.991527068981599
208,22546,6,0.01794423784637189,0.0
208,22546,7,0.01794423784637189,0.0
208,22546,8,17.818142233230947,10.026480036326568
208,22546,9,3.760861439693719,2.423666261135952
208,22546,10,2.0603679593572775,1.0596178076694571
208,22546,11,3.3807384792983957,0.8867510765372841
208,22546,12,9.186296467797241,3.9467051491277036
208,22546,13,8.45695236547005,2.8379034783456545
209,22547,0,0.06207186196107983,0.0
209,22547,1,15.65121393324442,9.15992704848867
209,22547,2,50.767412951047795,10.23971174171877
209,22547,3,24.34873230254799,-1.9866120497894806
209,22547,4,2.6113962693782256,0.5497676356585739
209,22547,5,6.368742144348023,4.2647826859473374
209,22547,6,0.06207186196107983,0.0
209,22547,7,0.06207186196107983,0.0
209,22547,8,18.466357756728762,10.39123860209144
209,22547,9,4.092638019371379,2.6374778347059995
209,22547,10,2.1693169137624677,1.115648698506412
209,22547,11,3.5731595246089745,0.9372221703892393
209,22547,12,9.669816217725678,4.154439560208069
209,22547,13,8.997018625617141,3.0191337669856178
210,22548,0,0.004277228123243049,0.0
210,22548,1,16.197147832822377,9.479436750084986
210,22548,2,52.54584739522311,10.598419326000414
210,22548,3,25.856254400608453,-2.109610714693995
210,22548,4,2.7844307975929183,0.5861959573879828
210,22548,5,6.813210858032794,4.562417985289818
210,22548,6,0.004277228123243049,0.0
210,22548,7,0.004277228123243049,0.0
210,22548,8,19.095830735100968,10.745450515344952
210,22548,9,4.328540866332226,2.7895041138585452
210,22548,10,2.2223380128459462,1.1429166923207725
210,22548,11,3.8056974329757276,0.9982157201247811
210,22548,12,9.874913946108906,4.242555621291234
210,22548,13,9.207142654692413,3.089645186138394
211,22549,0,0.022053815293446632,0.0
211,22549,1,16.24021549387797,9.504642247569134
211,22549,2,57.45241935666197,11.588067598477467
211,22549,3,26.60167638272248,-2.1704296630254745
211,22549,4,2.8388612330343275,0.5976549964282795
211,22549,5,7.075927550529425,4.738344341872383
211,22549,6,0.022053815293446632,0.0
211,22549,7,0.022053815293446632,0.0
211,22549,8,19.58842710109281,11.022640334852227
211,22549,9,4.5490631459708855,2.9316184718479037
211,22549,10,2.266894211409837,1.1658313087250591
211,22549,11,3.856716297370024,1.0115977173429571
211,22549,12,10.333615018616138,4.43962719318323
211,22549,13,9.607947188961125,3.224143352000378
212,22550,0,0.03737590699994264,0.0
212,22550,1,16.752478171683812,9.80444575024813
212,22550,2,62.2798286580126,12.561748880066235
212,22550,3,28.305254636836064,-2.309424541499177
212,22550,4,3.1327730010576014,0.6595311581173898
212,22550,5,7.60918093882492,5.095433664391688
212,22550,6,0.03737590699994264,0.0
212,22550,7,0.03737590699994264,0.0
212,22550,8,20.392452012897017,11.475074692003068
212,22550,9,4.882705023769336,3.1466321264291275
212,22550,10,2.410191298353589,1.2395269534389888
212,22550,11,4.217890567589482,1.1063319521546182
212,22550,12,10.890591557088941,4.678920817119693
212,22550,13,10.265174075471768,3.4446892870710633
213,22551,0,0.03737590699994264,0.0
213,22551,1,17.597716549387826,10.299124432130203
213,22551,2,67.36077046425739,13.586567291092253
213,22551,3,30.763997354756473,-2.510033256978039
213,22551,4,3.4890697387504908,0.7345409976316823
213,22551,5,8.448183243709332,5.657265564983928
213,22551,6,0.03737590699994264,0.0
213,22551,7,0.03737590699994264,0.0
213,22551,8,22.18606272983844,12.484360722553156
213,22551,9,5.260226559464057,3.389923782765725
213,22551,10,2.582664756736711,1.32822758917888
213,22551,11,4.54753352749207,1.1927956793421823
213,22551,12,11.569454409839835,4.970580413116374
213,22551,13,11.353074276345598,3.8097564685723486
214,22552,0,0.03737590699994264,0.0
214,22552,1,18.553408703354002,10.858446568322389
214,22552,2,72.85212522972682,14.694165386038318
214,22552,3,33.473775150642645,-2.7311239139645673
214,22552,4,3.8714029293794177,0.8150321956588248
214,22552,5,9.079791599826066,6.080217589169242
214,22552,6,0.03737590699994264,0.0
214,22552,7,0.03737590699994264,0.0
214,22552,8,23.74687017754949,13.362645591434628
214,22552,9,5.977981063082856,3.85247668509784
214,22552,10,2.7375799862613883,1.4078982786487142
214,22552,11,4.836509287373085,1.268592599966711
214,22552,12,12.006115703582712,5.1581830430207205
214,22552,13,12.133198205483007,4.071543021974164
215,22553,0,0.03737590699994264,0.0
215,22553,1,19.16027752537196,11.213618643881286
215,22553,2,78.48770603021208,15.830853657898402
215,22553,3,35.97577650061673,-2.935262099422704
215,22553,4,4.444695645025471,0.9357253989527308
215,22553,5,9.68587645998998,6.486077986600434
215,22553,6,0.03737590699994264,0.0
215,22553,7,0.03737590699994264,0.0
215,22553,8,25.23587104958677,14.200524048242047
215,22553,9,6.4984812156751115,4.187910116768404
215,22553,10,2.9431928343928933,1.5136420291163453
215,22553,11,5.184554671573308,1.3598831925438186
215,22553,12,12.490168338003432,5.366146397068142
215,22553,13,12.827927195225627,4.304673555444841
216,22554,0,0.03737590699994264,0.0
216,22554,1,19.65659264444271,11.504088782692278
216,22554,2,80.3306028088094,16.202563199229072
216,22554,3,37.704300896502886,-3.0762923325598592
216,22554,4,4.684448630151117,0.9861997116107615
216,22554,5,10.15246274258767,6.798524157982815
216,22554,6,0.03737590699994264,0.0
216,22554,7,0.03737590699994264,0.0
216,22554,8,26.09543595313519,14.684211417696412
216,22554,9,6.7805916421948815,4.369714613858923
216,22554,10,3.043264598177987,1.5651075076343934
